declaration_id,donation_id_transparency,donation_amount,donation_range,donation_type,donation_year,donation_date,donation_origin,recipient_id_transparency,person_id_recipient,recipient_type,recipient_person_entry,recipient_last_name,recipient_name,recipient_party,donor_id_transparency,company_id_transparency,person_id_transparency,donor_type,donor_person_entry,donor_last_name_01,donor_name_01,donor_gender_01,donor_last_name_02,donor_name_02,donor_gender_02,source_name,additional_notes
,DO201901104,"2.000,00 €","500,00-5.000,00",contribution,2019,05/03/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00943,,PE00632,Parlamentare o membro del Governo,muraromina,Mura,Romina,F,,,,party_website,
,DO201901724,"1.500,00 €","500,00-5.000,00",contribution,2019,02/04/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00943,,PE00632,Parlamentare o membro del Governo,muraromina,Mura,Romina,F,,,,party_website,
,DO201902389,"1.500,00 €","500,00-5.000,00",contribution,2019,02/05/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00943,,PE00632,Parlamentare o membro del Governo,muraromina,Mura,Romina,F,,,,party_website,
,DO201903070,"1.500,00 €","500,00-5.000,00",contribution,2019,30/05/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00943,,PE00632,Parlamentare o membro del Governo,muraromina,Mura,Romina,F,,,,party_website,
,DO201904606,"1.500,00 €","500,00-5.000,00",contribution,2019,06/08/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00943,,PE00632,Parlamentare o membro del Governo,muraromina,Mura,Romina,F,,,,party_website,
35029,DO201800626,"12.500,00 €","10.000,01-50.000,00",contribution,2018,,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00952,,PE00636,Parlamentare o membro del Governo,nannicinitommaso,Nannicini,Tommaso,M,,,,joint_declaration,
,DO201903225,"10.500,00 €","10.000,01-50.000,00",contribution,2019,03/06/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00952,,PE00636,Parlamentare o membro del Governo,nannicinitommaso,Nannicini,Tommaso,M,,,,party_website,
35114,DO201801277,"31.500,00 €","10.000,01-50.000,00",contribution,2018,,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00954,,PE00640,Parlamentare o membro del Governo,nardimartina,Nardi,Martina,F,,,,joint_declaration,
,DO201900679,"1.500,00 €","500,00-5.000,00",contribution,2019,27/02/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00954,,PE00640,Parlamentare o membro del Governo,nardimartina,Nardi,Martina,F,,,,party_website,
,DO201901344,"1.500,00 €","500,00-5.000,00",contribution,2019,27/03/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00954,,PE00640,Parlamentare o membro del Governo,nardimartina,Nardi,Martina,F,,,,party_website,
,DO201902142,"1.500,00 €","500,00-5.000,00",contribution,2019,29/04/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00954,,PE00640,Parlamentare o membro del Governo,nardimartina,Nardi,Martina,F,,,,party_website,
,DO201902823,"1.500,00 €","500,00-5.000,00",contribution,2019,27/05/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00954,,PE00640,Parlamentare o membro del Governo,nardimartina,Nardi,Martina,F,,,,party_website,
,DO201903540,"1.500,00 €","500,00-5.000,00",contribution,2019,27/06/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00954,,PE00640,Parlamentare o membro del Governo,nardimartina,Nardi,Martina,F,,,,party_website,
,DO201904248,"1.500,00 €","500,00-5.000,00",contribution,2019,29/07/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00954,,PE00640,Parlamentare o membro del Governo,nardimartina,Nardi,Martina,F,,,,party_website,
,DO201904710,"1.500,00 €","500,00-5.000,00",contribution,2019,27/08/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00954,,PE00640,Parlamentare o membro del Governo,nardimartina,Nardi,Martina,F,,,,party_website,
35194,DO201800226,"6.000,00 €","5.000,01-10.000,00",contribution,2018,,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00955,,,Persona,narduologiulia,Narduolo,Giulia,F,,,,joint_declaration,
35115,DO201800627,"12.500,00 €","10.000,01-50.000,00",contribution,2018,,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00958,,PE00643,Parlamentare o membro del Governo,navarrapietro,Navarra,Pietro,M,,,,joint_declaration,
,DO201900577,"1.500,00 €","500,00-5.000,00",contribution,2019,22/02/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00958,,PE00643,Parlamentare o membro del Governo,navarrapietro,Navarra,Pietro,M,,,,party_website,
,DO201901191,"1.500,00 €","500,00-5.000,00",contribution,2019,12/03/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00958,,PE00643,Parlamentare o membro del Governo,navarrapietro,Navarra,Pietro,M,,,,party_website,
,DO201901774,"1.500,00 €","500,00-5.000,00",contribution,2019,04/04/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00958,,PE00643,Parlamentare o membro del Governo,navarrapietro,Navarra,Pietro,M,,,,party_website,
,DO201902154,"1.500,00 €","500,00-5.000,00",contribution,2019,29/04/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00958,,PE00643,Parlamentare o membro del Governo,navarrapietro,Navarra,Pietro,M,,,,party_website,
,DO201903247,"1.500,00 €","500,00-5.000,00",contribution,2019,04/06/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00958,,PE00643,Parlamentare o membro del Governo,navarrapietro,Navarra,Pietro,M,,,,party_website,
,DO201904080,"1.500,00 €","500,00-5.000,00",contribution,2019,22/07/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00958,,PE00643,Parlamentare o membro del Governo,navarrapietro,Navarra,Pietro,M,,,,party_website,
,DO201904646,"1.500,00 €","500,00-5.000,00",contribution,2019,16/08/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00958,,PE00643,Parlamentare o membro del Governo,navarrapietro,Navarra,Pietro,M,,,,party_website,
35116,DO201800564,"10.500,00 €","10.000,01-50.000,00",contribution,2018,,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00963,,PE00650,Parlamentare o membro del Governo,nobililuciano,Nobili,Luciano,M,,,,joint_declaration,
,DO201902333,"4.500,00 €","500,00-5.000,00",contribution,2019,30/04/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00963,,PE00650,Parlamentare o membro del Governo,nobililuciano,Nobili,Luciano,M,,,,party_website,
,DO201903977,"6.000,00 €","5.000,01-10.000,00",contribution,2019,08/07/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00963,,PE00650,Parlamentare o membro del Governo,nobililuciano,Nobili,Luciano,M,,,,party_website,
35117,DO201800628,"12.500,00 €","10.000,01-50.000,00",contribution,2018,,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00965,,PE00652,Parlamentare o membro del Governo,nojalisa,Noja,Lisa,F,,,,joint_declaration,
,DO201900271,"1.500,00 €","500,00-5.000,00",contribution,2019,04/02/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00965,,PE00652,Parlamentare o membro del Governo,nojalisa,Noja,Lisa,F,,,,party_website,
,DO201900434,"10.000,00 €","5.000,01-10.000,00",contribution,2019,12/02/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00965,,PE00652,Parlamentare o membro del Governo,nojalisa,Noja,Lisa,F,,,,party_website,
,DO201901025,"1.500,00 €","500,00-5.000,00",contribution,2019,04/03/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00965,,PE00652,Parlamentare o membro del Governo,nojalisa,Noja,Lisa,F,,,,party_website,
,DO201901751,"1.500,00 €","500,00-5.000,00",contribution,2019,03/04/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00965,,PE00652,Parlamentare o membro del Governo,nojalisa,Noja,Lisa,F,,,,party_website,
,DO201902457,"1.500,00 €","500,00-5.000,00",contribution,2019,03/05/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00965,,PE00652,Parlamentare o membro del Governo,nojalisa,Noja,Lisa,F,,,,party_website,
,DO201903201,"1.500,00 €","500,00-5.000,00",contribution,2019,03/06/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00965,,PE00652,Parlamentare o membro del Governo,nojalisa,Noja,Lisa,F,,,,party_website,
,DO201903909,"1.500,00 €","500,00-5.000,00",contribution,2019,03/07/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00965,,PE00652,Parlamentare o membro del Governo,nojalisa,Noja,Lisa,F,,,,party_website,
,DO201904582,"1.500,00 €","500,00-5.000,00",contribution,2019,05/08/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00965,,PE00652,Parlamentare o membro del Governo,nojalisa,Noja,Lisa,F,,,,party_website,
35118,DO201800782,"18.500,00 €","10.000,01-50.000,00",contribution,2018,,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00976,,PE00658,Parlamentare o membro del Governo,orfinimatteo,Orfini,Matteo,M,,,,joint_declaration,
,DO201900681,"1.500,00 €","500,00-5.000,00",contribution,2019,27/02/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00976,,PE00658,Parlamentare o membro del Governo,orfinimatteo,Orfini,Matteo,M,,,,party_website,
,DO201901346,"1.500,00 €","500,00-5.000,00",contribution,2019,27/03/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00976,,PE00658,Parlamentare o membro del Governo,orfinimatteo,Orfini,Matteo,M,,,,party_website,
,DO201902144,"1.500,00 €","500,00-5.000,00",contribution,2019,29/04/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00976,,PE00658,Parlamentare o membro del Governo,orfinimatteo,Orfini,Matteo,M,,,,party_website,
,DO201902825,"1.500,00 €","500,00-5.000,00",contribution,2019,27/05/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00976,,PE00658,Parlamentare o membro del Governo,orfinimatteo,Orfini,Matteo,M,,,,party_website,
,DO201903542,"1.500,00 €","500,00-5.000,00",contribution,2019,27/06/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00976,,PE00658,Parlamentare o membro del Governo,orfinimatteo,Orfini,Matteo,M,,,,party_website,
,DO201904250,"1.500,00 €","500,00-5.000,00",contribution,2019,29/07/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00976,,PE00658,Parlamentare o membro del Governo,orfinimatteo,Orfini,Matteo,M,,,,party_website,
,DO201904712,"1.500,00 €","500,00-5.000,00",contribution,2019,27/08/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00976,,PE00658,Parlamentare o membro del Governo,orfinimatteo,Orfini,Matteo,M,,,,party_website,
35119,DO201800643,"13.000,00 €","10.000,01-50.000,00",contribution,2018,,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00977,,PE00659,Parlamentare o membro del Governo,orlandoandrea,Orlando,Andrea,M,,,,joint_declaration,
,DO201900379,"3.500,00 €","500,00-5.000,00",contribution,2019,08/02/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00977,,PE00659,Parlamentare o membro del Governo,orlandoandrea,Orlando,Andrea,M,,,,party_website,
,DO201900591,"1.500,00 €","500,00-5.000,00",contribution,2019,25/02/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00977,,PE00659,Parlamentare o membro del Governo,orlandoandrea,Orlando,Andrea,M,,,,party_website,
,DO201901052,"5.000,00 €","500,00-5.000,00",contribution,2019,04/03/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00977,,PE00659,Parlamentare o membro del Governo,orlandoandrea,Orlando,Andrea,M,,,,party_website,
,DO201901284,"1.500,00 €","500,00-5.000,00",contribution,2019,25/03/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00977,,PE00659,Parlamentare o membro del Governo,orlandoandrea,Orlando,Andrea,M,,,,party_website,
,DO201902064,"1.500,00 €","500,00-5.000,00",contribution,2019,26/04/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00977,,PE00659,Parlamentare o membro del Governo,orlandoandrea,Orlando,Andrea,M,,,,party_website,
,DO201902813,"1.500,00 €","500,00-5.000,00",contribution,2019,27/05/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00977,,PE00659,Parlamentare o membro del Governo,orlandoandrea,Orlando,Andrea,M,,,,party_website,
,DO201903465,"1.500,00 €","500,00-5.000,00",contribution,2019,25/06/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00977,,PE00659,Parlamentare o membro del Governo,orlandoandrea,Orlando,Andrea,M,,,,party_website,
,DO201904124,"1.500,00 €","500,00-5.000,00",contribution,2019,25/07/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00977,,PE00659,Parlamentare o membro del Governo,orlandoandrea,Orlando,Andrea,M,,,,party_website,
,DO201904680,"1.500,00 €","500,00-5.000,00",contribution,2019,26/08/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00977,,PE00659,Parlamentare o membro del Governo,orlandoandrea,Orlando,Andrea,M,,,,party_website,
35120,DO201800609,"12.000,00 €","10.000,01-50.000,00",contribution,2018,,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00983,,PE00667,Parlamentare o membro del Governo,padoanpietrocarlo,Padoan,Pietro Carlo,M,,,,joint_declaration,
,DO201900309,"1.500,00 €","500,00-5.000,00",contribution,2019,05/02/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00983,,PE00667,Parlamentare o membro del Governo,padoanpietrocarlo,Padoan,Pietro Carlo,M,,,,party_website,
,DO201901103,"2.000,00 €","500,00-5.000,00",contribution,2019,05/03/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00983,,PE00667,Parlamentare o membro del Governo,padoanpietrocarlo,Padoan,Pietro Carlo,M,,,,party_website,
,DO201901855,"1.500,00 €","500,00-5.000,00",contribution,2019,09/04/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00983,,PE00667,Parlamentare o membro del Governo,padoanpietrocarlo,Padoan,Pietro Carlo,M,,,,party_website,
,DO201902560,"1.500,00 €","500,00-5.000,00",contribution,2019,07/05/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00983,,PE00667,Parlamentare o membro del Governo,padoanpietrocarlo,Padoan,Pietro Carlo,M,,,,party_website,
,DO201903248,"1.500,00 €","500,00-5.000,00",contribution,2019,04/06/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00983,,PE00667,Parlamentare o membro del Governo,padoanpietrocarlo,Padoan,Pietro Carlo,M,,,,party_website,
,DO201903860,"1.500,00 €","500,00-5.000,00",contribution,2019,02/07/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00983,,PE00667,Parlamentare o membro del Governo,padoanpietrocarlo,Padoan,Pietro Carlo,M,,,,party_website,
,DO201904397,"1.500,00 €","500,00-5.000,00",contribution,2019,30/07/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00983,,PE00667,Parlamentare o membro del Governo,padoanpietrocarlo,Padoan,Pietro Carlo,M,,,,party_website,
35159,DO201800217,"6.000,00 €","5.000,01-10.000,00",contribution,2018,,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00984,,,Persona,paduavenera,Padua,Venera,F,,,,joint_declaration,
,DO201900794,"1.500,00 €","500,00-5.000,00",contribution,2019,28/02/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00985,,PE00668,Parlamentare o membro del Governo,paganialberto,Pagani,Alberto,M,,,,party_website,
,DO201901633,"1.500,00 €","500,00-5.000,00",contribution,2019,01/04/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00985,,PE00668,Parlamentare o membro del Governo,paganialberto,Pagani,Alberto,M,,,,party_website,
,DO201902258,"1.500,00 €","500,00-5.000,00",contribution,2019,30/04/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00985,,PE00668,Parlamentare o membro del Governo,paganialberto,Pagani,Alberto,M,,,,party_website,
,DO201903061,"1.500,00 €","500,00-5.000,00",contribution,2019,30/05/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00985,,PE00668,Parlamentare o membro del Governo,paganialberto,Pagani,Alberto,M,,,,party_website,
,DO201903750,"1.500,00 €","500,00-5.000,00",contribution,2019,01/07/2019,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00985,,PE00668,Parlamentare o membro del Governo,paganialberto,Pagani,Alberto,M,,,,party_website,
